observation_time,observation,upstream_receipt,observation_retrieval,available_at,observation_source,quality_status,qc_field,raw_report,observation_file,observation_sha256
2026-08-20 22:55:00+00:00,21.1,2026-08-20 22:58:16.671000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 202255Z 36031G42KT 1 1/2SM R04R/2800VP6000FT +RA BR FEW005 BKN012 OVC040CB 21/20 A2991 RMK AO2 PK WND 36042/2254 WSHFT 2238 SFC VIS 2 CB NE-S MOV E P0016 T02110200 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-20 23:20:00+00:00,20.6,2026-08-20 23:24:02.709000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 202320Z 01020G31KT 2SM RA BR FEW009 SCT021 OVC038 21/19 A2992 RMK AO2 PK WND 36042/2254 WSHFT 2238 SFC VIS 6 P0031 T02060194 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-20 23:51:00+00:00,20.0,2026-08-20 23:54:10.235000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 202351Z 03018G27KT 2SM R04R/5500VP6000FT +RA BR SCT009 SCT021 OVC040 20/19 A2993 RMK AO2 PK WND 36042/2254 WSHFT 2238 SFC VIS 4 SLP136 P0043 60112 T02000189 10272 20200 53016 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 00:20:00+00:00,19.4,2026-08-21 00:24:04.615000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 210020Z 03015G29KT 2SM RA BR SCT009 BKN013 OVC038 19/18 A2995 RMK AO2 PK WND 02029/0013 SFC VIS 4 CIG 009 W P0017 T01940183 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 00:28:00+00:00,19.4,2026-08-21 00:32:06.939000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 210028Z 04027G34KT 6SM RA BR SCT006 BKN013 OVC042 19/18 A2994 RMK AO2 PK WND 04034/0027 P0020 T01940183 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 00:51:00+00:00,19.4,2026-08-21 00:54:07.208000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 210051Z 04019G25KT 5SM RA BR SCT008 BKN011 OVC038 19/18 A2997 RMK AO2 PK WND 04034/0027 PRESRR SLP147 P0028 T01940178 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 01:51:00+00:00,18.9,2026-08-21 01:54:13.950000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 210151Z 02018G26KT 8SM -RA BKN014 OVC032 19/17 A2999 RMK AO2 PK WND 01026/0142 SLP153 P0010 T01890172 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 02:51:00+00:00,18.3,2026-08-21 02:54:08.129000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 210251Z 04017G26KT 4SM RA BR SCT025 OVC034 18/17 A2998 RMK AO2 PK WND 04026/0246 VIS 2 1/2 W SLP151 P0003 60041 T01830167 50015 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 03:51:00+00:00,18.3,2026-08-21 03:54:12.729000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 210351Z 03014KT 10SM SCT008 BKN029 OVC042 18/17 A2997 RMK AO2 RAE42 SLP148 P0048 T01830172 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 04:51:00+00:00,18.9,2026-08-21 04:54:11.338000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 210451Z 01012KT 10SM BKN008 OVC013 19/18 A2997 RMK AO2 SLP147 T01890178 402830183 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 05:51:00+00:00,18.9,2026-08-21 05:54:08.626000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 210551Z 36015KT 10SM FEW009 BKN012 OVC045 19/17 A2997 RMK AO2 SLP147 60089 T01890172 10200 20183 55004 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 06:51:00+00:00,18.3,2026-08-21 06:54:07.678000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 210651Z 36014G20KT 10SM BKN012 OVC050 18/17 A2997 RMK AO2 SLP149 T01830172 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 07:51:00+00:00,17.8,2026-08-21 07:54:13.147000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 210751Z 36014KT 10SM BKN010 OVC019 18/16 A2998 RMK AO2 SLP152 T01780161 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 08:51:00+00:00,18.3,2026-08-21 08:56:09.007000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 210851Z 36015KT 10SM FEW012 OVC021 18/16 A2999 RMK AO2 SLP156 T01830161 53009 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 09:51:00+00:00,18.3,2026-08-21 09:54:08.322000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 210951Z 36017KT 10SM FEW015 OVC024 18/16 A3001 RMK AO2 SLP163 T01830156 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 10:51:00+00:00,18.3,2026-08-21 10:54:11.351000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 211051Z 01011KT 10SM SCT024 BKN037 BKN055 18/16 A3003 RMK AO2 SLP170 T01830156 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 11:51:00+00:00,19.4,2026-08-21 11:54:08.671000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 211151Z 01015KT 10SM BKN033 BKN048 BKN055 BKN180 19/15 A3004 RMK AO2 SLP172 70201 T01940150 10194 20178 51016 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 12:51:00+00:00,21.1,2026-08-21 12:54:08.688000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 211251Z 03012KT 10SM FEW015 BKN036 BKN046 BKN250 21/16 A3005 RMK AO2 SLP174 T02110156,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 13:51:00+00:00,22.2,2026-08-21 13:54:12.123000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 211351Z 02012KT 10SM SCT019 BKN045 BKN250 22/16 A3006 RMK AO2 SLP178 T02220161,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 14:51:00+00:00,22.8,2026-08-21 14:54:09.974000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 211451Z 03012G21KT 10SM SCT025 BKN050 BKN250 23/16 A3006 RMK AO2 SLP179 T02280161 51006,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 15:42:00+00:00,23.3,2026-08-21 15:46:05.174000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,SPECI KJFK 211542Z 02014G20KT 10SM BKN026 BKN050 BKN250 23/17 A3007 RMK AO2 T02330167,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 15:51:00+00:00,23.9,2026-08-21 15:54:06.820000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 211551Z 04010G20KT 10SM BKN026 BKN050 BKN250 24/17 A3007 RMK AO2 SLP183 T02390167,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 16:51:00+00:00,23.9,2026-08-21 16:54:11.096000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 211651Z 04009KT 10SM BKN026 BKN045 BKN250 24/17 A3007 RMK AO2 SLP182 T02390172 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 17:51:00+00:00,24.4,2026-08-21 17:54:15.713000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 211751Z 03009KT 10SM BKN029 BKN050 BKN250 24/17 A3007 RMK AO2 SLP181 T02440172 10244 20194 50002 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 18:51:00+00:00,24.4,2026-08-21 19:00:14.815000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,13,METAR KJFK 211851Z COR 06009KT 10SM BKN034 BKN065 24/17 A3006 RMK AO2 SLP178 T02440172 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 19:51:00+00:00,25.6,2026-08-21 19:54:11.062000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 211951Z 03008G17KT 010V070 10SM SCT034 BKN045 BKN065 26/17 A3004 RMK AO2 SLP172 T02560172 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 20:51:00+00:00,25.0,2026-08-21 20:54:08.936000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 212051Z 03011KT 10SM SCT035 BKN044 25/17 A3004 RMK AO2 SLP171 T02500172 56010 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 21:51:00+00:00,25.0,2026-08-21 21:54:10.348000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 212151Z 04008KT 10SM SCT047 BKN055 BKN065 25/17 A3005 RMK AO2 SLP174 T02500167,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 22:51:00+00:00,24.4,2026-08-21 22:54:12.532000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 212251Z 05008KT 10SM SCT060 BKN075 24/17 A3004 RMK AO2 SLP172 T02440167,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-21 23:51:00+00:00,22.8,2026-08-21 23:54:08.789000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 212351Z 08007KT 10SM SCT045 BKN060 BKN250 23/18 A3005 RMK AO2 SLP174 T02280178 10261 20228 51003,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 00:51:00+00:00,21.7,2026-08-22 00:54:09.474000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 220051Z 08006KT 10SM FEW060 SCT250 22/17 A3005 RMK AO2 SLP177 T02170172,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 01:51:00+00:00,21.1,2026-08-22 01:58:43.047000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 220151Z 08004KT 10SM FEW060 SCT250 21/17 A3007 RMK AO2 SLP183 T02110172,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 02:51:00+00:00,20.6,2026-08-22 02:54:07.241000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 220251Z 11003KT 10SM SCT070 BKN250 21/17 A3008 RMK AO2 SLP184 T02060172 51009,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 03:51:00+00:00,20.0,2026-08-22 04:02:12.523000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 220351Z 12003KT 10SM FEW055 BKN070 BKN250 20/17 A3008 RMK AO2 SLP185 T02000172,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 04:51:00+00:00,20.0,2026-08-22 04:54:14.045000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 220451Z 00000KT 10SM FEW070 BKN250 20/17 A3007 RMK AO2 SLP183 T02000167 402610178,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 05:51:00+00:00,20.0,2026-08-22 05:54:14.621000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 220551Z 00000KT 10SM FEW070 SCT200 BKN250 20/17 A3007 RMK AO2 SLP181 T02000167 10228 20194 58002,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 06:51:00+00:00,20.0,2026-08-22 06:54:08.222000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 220651Z 02004KT 10SM BKN160 BKN250 20/17 A3005 RMK AO2 SLP177 T02000172,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 07:51:00+00:00,20.0,2026-08-22 07:54:06.952000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 220751Z 05004KT 10SM BKN160 OVC250 20/18 A3005 RMK AO2 SLP174 T02000178,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 08:51:00+00:00,20.0,2026-08-22 08:54:06.324000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 220851Z 06003KT 10SM BKN160 BKN250 20/17 A3004 RMK AO2 SLP173 T02000172 56008,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 09:51:00+00:00,20.0,2026-08-22 09:54:10.686000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 220951Z 03003KT 10SM BKN170 BKN250 20/17 A3004 RMK AO2 SLP172 T02000167,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 10:51:00+00:00,20.0,2026-08-22 10:54:07.830000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 221051Z 00000KT 10SM BKN035 BKN170 BKN220 20/17 A3006 RMK AO2 SLP179 T02000172,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 11:51:00+00:00,21.1,2026-08-22 11:54:09.344000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 221151Z 02005KT 10SM BKN035 BKN070 BKN220 21/17 A3006 RMK AO2 SLP179 T02110172 10211 20194 52006,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 12:51:00+00:00,21.7,2026-08-22 12:54:09.652000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 221251Z 08004KT 10SM SCT025 BKN035 BKN070 BKN170 BKN220 22/17 A3006 RMK AO2 SLP178 T02170172,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 13:51:00+00:00,21.7,2026-08-22 13:54:12.210000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 221351Z 08006KT 10SM SCT028 BKN035 BKN070 BKN170 BKN230 22/17 A3005 RMK AO2 SLP175 T02170167,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 14:51:00+00:00,22.8,2026-08-22 14:54:10.890000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 221451Z 00000KT 10SM SCT025 BKN031 BKN180 23/17 A3006 RMK AO2 SLP177 T02280172 55002,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 15:51:00+00:00,22.8,2026-08-22 15:54:08.171000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 221551Z 00000KT 10SM BKN025 BKN030 OVC180 23/17 A3005 RMK AO2 SLP175 T02280167,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 16:51:00+00:00,23.3,2026-08-22 16:54:06.611000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 221651Z 11004KT 10SM BKN024 BKN032 BKN150 23/18 A3004 RMK AO2 SLP171 T02330178,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 17:51:00+00:00,23.3,2026-08-22 17:54:12.028000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 221751Z 15005KT 10SM SCT025 BKN037 BKN047 BKN150 BKN250 23/18 A3003 RMK AO2 SLP168 T02330183 10233 20211 58009,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 18:51:00+00:00,23.9,2026-08-22 18:54:12.900000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 221851Z 15005KT 10SM SCT020 BKN038 BKN047 BKN150 BKN250 24/18 A3001 RMK AO2 SLP162 T02390183 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 19:51:00+00:00,24.4,2026-08-22 19:54:08.799000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 221951Z 17007KT 10SM FEW025 FEW044 SCT055 SCT180 BKN250 24/19 A2999 RMK AO2 SLP154 T02440194 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 20:51:00+00:00,24.4,2026-08-22 20:54:09.656000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 222051Z 14008KT 10SM FEW028 SCT055 SCT210 BKN250 24/19 A2998 RMK AO2 SLP150 TCU DSNT N T02440194 56018 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 21:51:00+00:00,23.9,2026-08-22 21:54:07.170000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 222151Z 14008KT 10SM SCT025 SCT055 SCT200 BKN250 24/19 A2996 RMK AO2 SLP146 TCU DSNT NE T02390194 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 22:51:00+00:00,22.8,2026-08-22 22:54:10.446000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 222251Z 13008KT 10SM SCT016 SCT028 BKN055 BKN200 BKN250 23/19 A2995 RMK AO2 SLP143 T02280189 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-22 23:51:00+00:00,21.1,2026-08-22 23:54:09.160000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 222351Z 13008KT 10SM SCT012 SCT021 BKN060 BKN200 BKN250 21/19 A2995 RMK AO2 SLP143 T02110194 56007 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-23 00:51:00+00:00,21.1,2026-08-23 00:54:07.071000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 230051Z 14007KT 10SM SCT012 SCT022 BKN065 BKN200 BKN250 21/19 A2996 RMK AO2 SLP146 T02110189 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-23 01:51:00+00:00,21.7,2026-08-23 01:54:10.613000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 230151Z 13006KT 10SM SCT012 SCT022 BKN095 BKN200 BKN250 22/19 A2996 RMK AO2 SLP144 T02170189 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
2026-08-23 02:51:00+00:00,21.1,2026-08-23 02:54:20.669000+00:00,2026-09-17 21:00:48.559758+00:00,2026-09-17 21:00:48.559758+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 230251Z 14006KT 10SM SCT013 SCT021 BKN090 BKN250 21/19 A2995 RMK AO2 SLP141 T02110189 58002 $,data/raw/metar/20260917T210048558964Z_KJFK.json,cf0581bbbdb3404d44987dcdb525be549e550d8232469a0ef9e7f0e41ecb47ec
